SQ,4435,MEL,3339,SIN,3316,,0,77W 773 388 333
SQ,4435,MLE,3156,SIN,3316,,0,333
SQ,4435,MNL,2397,SIN,3316,,0,772 333
SQ,4435,MUC,346,SIN,3316,,0,77W
SQ,4435,MXP,1524,SIN,3316,,0,77W
SQ,4435,NGO,3942,SIN,3316,,0,333
SQ,4435,NRT,2279,SIN,3316,,0,77W 388
SQ,4435,PEK,3364,SIN,3316,,0,773 333 772 77W
SQ,4435,PEN,3308,SIN,3316,Y,0,320 738 319
SQ,4435,PER,3351,SIN,3316,,0,333 772
SQ,4435,PKU,3273,SIN,3316,Y,0,319
SQ,4435,PLM,3289,SIN,3316,Y,0,319
SQ,4435,PNH,3034,SIN,3316,Y,0,320
SQ,4435,PVG,3406,SIN,3316,,0,388 772 77W
SQ,4435,REP,3035,SIN,3316,Y,0,738 320
SQ,4435,RGN,3239,SIN,3316,,0,333
SQ,4435,RUH,2082,SIN,3316,,0,333
SQ,4435,SGN,3205,SIN,3316,,0,772 333
SQ,4435,SIN,3316,ADL,3341,,0,333
SQ,4435,SIN,3316,AKL,2006,,0,772 77W
SQ,4435,SIN,3316,AMD,2994,,0,333
SQ,4435,SIN,3316,AMS,580,,0,77W 772
SQ,4435,SIN,3316,BCN,1218,,0,77W
SQ,4435,SIN,3316,BDO,3896,Y,0,319
SQ,4435,SIN,3316,BKI,3269,Y,0,320 319
SQ,4435,SIN,3316,BKK,3885,,0,772 333 763
SQ,4435,SIN,3316,BLR,3131,,0,772
SQ,4435,SIN,3316,BNE,3320,,0,333
SQ,4435,SIN,3316,BOM,2997,,0,772 77W
SQ,4435,SIN,3316,BPN,3919,Y,0,319 320
SQ,4435,SIN,3316,BWN,3272,,0,773 320
SQ,4435,SIN,3316,CAN,3370,,0,333
SQ,4435,SIN,3316,CCU,3043,,0,333
SQ,4435,SIN,3316,CDG,1382,,0,388
SQ,4435,SIN,3316,CEB,4206,Y,0,320 738
SQ,4435,SIN,3316,CGK,3275,,0,773 772
SQ,4435,SIN,3316,CHC,2009,,0,772
SQ,4435,SIN,3316,CJB,3135,Y,0,320
SQ,4435,SIN,3316,CKG,3393,Y,0,320 319
SQ,4435,SIN,3316,CMB,3024,,0,333
SQ,4435,SIN,3316,CNX,3931,Y,0,320
SQ,4435,SIN,3316,COK,3136,Y,0,320 738 319
SQ,4435,SIN,3316,CPH,609,,0,772
SQ,4435,SIN,3316,CSX,3371,Y,0,320
SQ,4435,SIN,3316,CTU,3395,Y,0,320 319
SQ,4435,SIN,3316,DAC,3076,,0,333
SQ,4435,SIN,3316,DAD,3196,Y,0,738 319 320
SQ,4435,SIN,3316,DEL,3093,,0,772 773
SQ,4435,SIN,3316,DME,4029,,0,77W
SQ,4435,SIN,3316,DPS,3940,,0,772 738
SQ,4435,SIN,3316,DRW,3999,Y,0,320
SQ,4435,SIN,3316,DVO,4090,Y,0,320 738
SQ,4435,SIN,3316,DXB,2188,,0,77W 333
SQ,4435,SIN,3316,FCO,1555,,0,772
SQ,4435,SIN,3316,FRA,340,,0,77W 388
SQ,4435,SIN,3316,FUK,2305,,0,333
SQ,4435,SIN,3316,HAN,3199,,0,333
SQ,4435,SIN,3316,HKG,3077,,0,772 388 77W
SQ,4435,SIN,3316,HKT,3179,Y,0,320 738 319
SQ,4435,SIN,3316,HND,2359,,0,333 773
SQ,4435,SIN,3316,HYD,\N,Y,0,738 320
SQ,4435,SIN,3316,ICN,3930,,0,333 77W
SQ,4435,SIN,3316,IST,1701,,0,772
SQ,4435,SIN,3316,JNB,813,,0,772
SQ,4435,SIN,3316,JOG,3898,Y,0,320
SQ,4435,SIN,3316,KCH,3263,Y,0,738 319
SQ,4435,SIN,3316,KIX,3992,,0,333
SQ,4435,SIN,3316,KMG,3382,Y,0,320 319
SQ,4435,SIN,3316,KTM,3125,Y,0,320
SQ,4435,SIN,3316,KUL,3304,,0,333
SQ,4435,SIN,3316,LGK,3305,Y,0,320 319
SQ,4435,SIN,3316,LHR,507,,0,77W 388
SQ,4435,SIN,3316,LOP,8401,Y,0,319 320
SQ,4435,SIN,3316,MAA,3144,,0,333
SQ,4435,SIN,3316,MDC,3250,Y,0,320
SQ,4435,SIN,3316,MEL,3339,,0,333 77W 388 773
SQ,4435,SIN,3316,MLE,3156,,0,333
SQ,4435,SIN,3316,MNL,2397,,0,772 333
SQ,4435,SIN,3316,MUC,346,,0,77W
SQ,4435,SIN,3316,MXP,1524,,0,77W
SQ,4435,SIN,3316,NGO,3942,,0,333
SQ,4435,SIN,3316,NRT,2279,,0,388 77W
SQ,4435,SIN,3316,PEK,3364,,0,772 77W 773 333
SQ,4435,SIN,3316,PEN,3308,Y,0,320 738 319
SQ,4435,SIN,3316,PER,3351,,0,333 772
SQ,4435,SIN,3316,PKU,3273,Y,0,319
SQ,4435,SIN,3316,PLM,3289,Y,0,319
SQ,4435,SIN,3316,PNH,3034,Y,0,320
SQ,4435,SIN,3316,PVG,3406,,0,772 77W 388
SQ,4435,SIN,3316,REP,3035,Y,0,738 320
SQ,4435,SIN,3316,RGN,3239,,0,333
SQ,4435,SIN,3316,RUH,2082,,0,333
SQ,4435,SIN,3316,SGN,3205,,0,772 333
SQ,4435,SIN,3316,SOC,3929,Y,0,320 319
SQ,4435,SIN,3316,SRG,3901,Y,0,319
SQ,4435,SIN,3316,SUB,3928,,0,333
SQ,4435,SIN,3316,SYD,3361,,0,388 772 773
SQ,4435,SIN,3316,SZX,3374,,0,738
SQ,4435,SIN,3316,TPE,2276,,0,333 77W
SQ,4435,SIN,3316,TRV,3153,Y,0,319 320
SQ,4435,SIN,3316,UPG,3240,Y,0,319 320
SQ,4435,SIN,3316,USM,3177,Y,0,319
SQ,4435,SIN,3316,VTZ,3066,Y,0,319
SQ,4435,SIN,3316,WUH,3376,Y,0,319 320
SQ,4435,SIN,3316,XMN,3383,Y,0,320
SQ,4435,SIN,3316,ZRH,1678,,0,388
SQ,4435,SOC,3929,SIN,3316,Y,0,320 319
SQ,4435,SRG,3901,SIN,3316,Y,0,319
SQ,4435,SUB,3928,SIN,3316,,0,333
SQ,4435,SYD,3361,SIN,3316,,0,773 388 772
SQ,4435,SZX,3374,SIN,3316,,0,738
SQ,4435,TPE,2276,SIN,3316,,0,77W 333
SQ,4435,TRV,3153,SIN,3316,Y,0,319 320
SQ,4435,UPG,3240,SIN,3316,Y,0,319 320
SQ,4435,USM,3177,SIN,3316,Y,0,319
SQ,4435,VTZ,3066,SIN,3316,Y,0,319
SQ,4435,WUH,3376,SIN,3316,Y,0,319 320
SQ,4435,XMN,3383,SIN,3316,Y,0,320
SQ,4435,ZRH,1678,SIN,3316,,0,388
SV,4533,JED,2072,SIN,3316,,0,777 772
SV,4533,RUH,2082,SIN,3316,,0,777
SV,4533,SIN,3316,JED,2072,,0,777 772
SV,4533,SIN,3316,RUH,2082,,0,777
TG,4940,BKK,3885,SIN,3316,,0,773 777
TG,4940,SIN,3316,BKK,3885,,0,777 773
TK,4951,CGK,3275,SIN,3316,,0,330
TK,4951,IST,1701,SIN,3316,,0,330
TK,4951,SIN,3316,CGK,3275,,0,330
TK,4951,SIN,3316,IST,1701,,0,330
TR,4936,BDO,3896,SIN,3316,,0,320
TR,4936,BKK,3885,SIN,3316,,0,320
TR,4936,BLR,3131,SIN,3316,,0,320
TR,4936,CAN,3370,SIN,3316,,0,320
TR,4936,CEB,4206,SIN,3316,,0,320
TR,4936,CGK,3275,SIN,3316,,0,320
TR,4936,CNX,3931,SIN,3316,,0,320
TR,4936,COK,3136,SIN,3316,,0,319
TR,4936,CRK,4140,SIN,3316,,0,320
TR,4936,DAC,3076,SIN,3316,,0,320
TR,4936,DPS,3940,SIN,3316,,0,320
TR,4936,HAK,4120,SIN,3316,,0,320
TR,4936,HAN,3199,SIN,3316,,0,320
TR,4936,HDY,3181,SIN,3316,,0,320
TR,4936,HKG,3077,SIN,3316,,0,320
TR,4936,HKT,3179,SIN,3316,,0,320
TR,4936,HYD,\N,SIN,3316,,0,320
TR,4936,JOG,3898,SIN,3316,,0,320
TR,4936,KBV,3174,SIN,3316,,0,320
TR,4936,KLO,2430,SIN,3316,,0,320
TR,4936,KUL,3304,SIN,3316,,0,320
TR,4936,LGK,3305,SIN,3316,,0,320
TR,4936,LJG,4033,SIN,3316,,0,320
TR,4936,MAA,3144,SIN,3316,,0,320
TR,4936,MFM,3121,SIN,3316,,0,320
TR,4936,MLE,3156,SIN,3316,,0,320
TR,4936,MNL,2397,SIN,3316,,0,320
TR,4936,NGB,3387,SIN,3316,,0,320
TR,4936,PEN,3308,SIN,3316,,0,320
TR,4936,PER,3351,SIN,3316,,0,320
TR,4936,PNH,3034,SIN,3316,,0,320
TR,4936,RGN,3239,SIN,3316,,0,320
TR,4936,SGN,3205,SIN,3316,,0,320
TR,4936,SIN,3316,BDO,3896,,0,320
TR,4936,SIN,3316,BKK,3885,,0,320
TR,4936,SIN,3316,BLR,3131,,0,320
TR,4936,SIN,3316,CAN,3370,,0,320
TR,4936,SIN,3316,CEB,4206,,0,320
TR,4936,SIN,3316,CGK,3275,,0,320
TR,4936,SIN,3316,CNX,3931,,0,320
TR,4936,SIN,3316,COK,3136,,0,319
TR,4936,SIN,3316,CRK,4140,,0,320
TR,4936,SIN,3316,DAC,3076,,0,320
TR,4936,SIN,3316,DPS,3940,,0,320
TR,4936,SIN,3316,HAK,4120,,0,320
TR,4936,SIN,3316,HAN,3199,,0,320
TR,4936,SIN,3316,HDY,3181,,0,320
TR,4936,SIN,3316,HKG,3077,,0,320
TR,4936,SIN,3316,HKT,3179,,0,320
TR,4936,SIN,3316,HYD,\N,,0,320
TR,4936,SIN,3316,JOG,3898,,0,320
TR,4936,SIN,3316,KBV,3174,,0,320
TR,4936,SIN,3316,KLO,2430,,0,320
TR,4936,SIN,3316,KUL,3304,,0,320
TR,4936,SIN,3316,LGK,3305,,0,320
TR,4936,SIN,3316,LJG,4033,,0,320
TR,4936,SIN,3316,MAA,3144,,0,320
TR,4936,SIN,3316,MFM,3121,,0,320
TR,4936,SIN,3316,MLE,3156,,0,320
TR,4936,SIN,3316,MNL,2397,,0,320
TR,4936,SIN,3316,NGB,3387,,0,320
TR,4936,SIN,3316,PEN,3308,,0,320
TR,4936,SIN,3316,PER,3351,,0,320
TR,4936,SIN,3316,PNH,3034,,0,320
TR,4936,SIN,3316,RGN,3239,,0,320
TR,4936,SIN,3316,SGN,3205,,0,320
TR,4936,SIN,3316,SUB,3928,,0,320
TR,4936,SIN,3316,SZX,3374,,0,320
TR,4936,SIN,3316,TPE,2276,,0,320
TR,4936,SIN,3316,TRV,3153,,0,320
TR,4936,SIN,3316,TRZ,3152,,0,320
TR,4936,SUB,3928,SIN,3316,,0,320
TR,4936,SZX,3374,SIN,3316,,0,320
TR,4936,TPE,2276,SIN,3316,,0,320
TR,4936,TRV,3153,SIN,3316,,0,320
TR,4936,TRZ,3152,SIN,3316,,0,320
TZ,17891,BKK,3885,SIN,3316,,0,772
TZ,17891,HKG,3077,SIN,3316,,0,772
TZ,17891,NKG,3388,SIN,3316,,0,772
TZ,17891,OOL,3321,SIN,3316,,0,772
TZ,17891,PER,3351,SIN,3316,,0,772
TZ,17891,SIN,3316,BKK,3885,,0,772
TZ,17891,SIN,3316,HKG,3077,,0,772
TZ,17891,SIN,3316,NKG,3388,,0,772
TZ,17891,SIN,3316,OOL,3321,,0,772
TZ,17891,SIN,3316,PER,3351,,0,772
TZ,17891,SIN,3316,SYD,3361,,0,772
TZ,17891,SIN,3316,TAO,3390,,0,772
TZ,17891,SIN,3316,TPE,2276,,0,772
TZ,17891,SIN,3316,TSN,3368,,0,772
TZ,17891,SYD,3361,SIN,3316,,0,772
TZ,17891,TAO,3390,SIN,3316,,0,772
TZ,17891,TPE,2276,SIN,3316,,0,772
TZ,17891,TSN,3368,SIN,3316,,0,772
UA,5209,HKG,3077,SIN,3316,,0,777
UA,5209,NRT,2279,SIN,3316,,0,777
UA,5209,SIN,3316,HKG,3077,,0,777
UA,5209,SIN,3316,NRT,2279,,0,777
UL,4349,CMB,3024,SIN,3316,,0,320 321
UL,4349,SIN,3316,CMB,3024,,0,320 321
UN,5067,DME,4029,SIN,3316,Y,0,77W
UN,5067,SIN,3316,DME,4029,Y,0,77W
US,5265,FRA,340,SIN,3316,,0,388
US,5265,HKG,3077,SIN,3316,,0,77W
US,5265,ICN,3930,SIN,3316,,0,77W
US,5265,MUC,346,SIN,3316,,0,77W
US,5265,NRT,2279,SIN,3316,,0,388
US,5265,SIN,3316,AMS,580,,0,77W 772
US,5265,SIN,3316,FRA,340,,0,388
US,5265,SIN,3316,HKG,3077,,0,77W
US,5265,SIN,3316,ICN,3930,,0,77W
US,5265,SIN,3316,MUC,346,,0,77W
US,5265,SIN,3316,NRT,2279,,0,388
US,5265,SIN,3316,ZRH,1678,,0,388
US,5265,ZRH,1678,SIN,3316,,0,388
VA,5360,ADL,3341,SIN,3316,Y,0,333
VA,5360,AUH,2179,SIN,3316,Y,0,332
VA,5360,BNE,3320,SIN,3316,Y,0,333 332
VA,5360,DAD,3196,SIN,3316,Y,0,738
VA,5360,DRW,3999,SIN,3316,Y,0,320
VA,5360,JNB,813,SIN,3316,Y,0,772
VA,5360,MEL,3339,SIN,3316,Y,0,77W 773 388 333
VA,5360,MUC,346,SIN,3316,Y,0,77W
VA,5360,PER,3351,SIN,3316,,0,772
VA,5360,PNH,3034,SIN,3316,Y,0,320
VA,5360,REP,3035,SIN,3316,Y,0,738
VA,5360,SIN,3316,ADL,3341,Y,0,333
VA,5360,SIN,3316,AUH,2179,Y,0,332
VA,5360,SIN,3316,BNE,3320,Y,0,333 332
VA,5360,SIN,3316,DAD,3196,Y,0,738
VA,5360,SIN,3316,DRW,3999,Y,0,320
VA,5360,SIN,3316,JNB,813,Y,0,772
VA,5360,SIN,3316,MEL,3339,Y,0,333 77W 388 773
VA,5360,SIN,3316,MUC,346,Y,0,77W
VA,5360,SIN,3316,PER,3351,Y,0,333 772
VA,5360,SIN,3316,REP,3035,Y,0,738 320
VA,5360,SIN,3316,SYD,3361,Y,0,388 772 773
VA,5360,SYD,3361,SIN,3316,Y,0,773 388 772
VF,5297,CGK,3275,SIN,3316,,0,320
VF,5297,DPS,3940,SIN,3316,,0,320
VF,5297,SIN,3316,CGK,3275,,0,320
VF,5297,SIN,3316,DPS,3940,,0,320
VF,5297,SIN,3316,SUB,3928,,0,320
VF,5297,SUB,3928,SIN,3316,,0,320
VN,5309,HAN,3199,SIN,3316,,0,321
VN,5309,SGN,3205,SIN,3316,,0,321
VN,5309,SIN,3316,HAN,3199,,0,321
VN,5309,SIN,3316,SGN,3205,,0,321
VS,5347,LHR,507,SIN,3316,Y,0,388 77W
VS,5347,MUC,346,SIN,3316,Y,0,77W
VS,5347,SIN,3316,LHR,507,Y,0,77W 388
VS,5347,SIN,3316,MUC,346,Y,0,77W
WY,3778,CMB,3024,SIN,3316,Y,0,32C
WY,3778,SIN,3316,CMB,3024,Y,0,32C
Y5,17023,RGN,3239,SIN,3316,,0,320
Y5,17023,SIN,3316,RGN,3239,,0,320
ZH,4611,SIN,3316,SZX,3374,,0,320 738 319
ZH,4611,SZX,3374,SIN,3316,,0,320 738 319
